,LABEL,TEXT,PROCESSED_TEXT
5495,-1,"Sorry, I'll call later�buzy ryt nw�",sorry later buzy ryt nw
5496,-1,on hen night. Going with a swing,hen night go swing
5497,-1,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",good afternon love today hope good maybe interview wake miss babe passionate kiss sea
5498,-1,Dai  &lt;#&gt;  naal eruku.,dai naal eruku
5499,-1,Wife is the murderer.,wife murderer
5500,-1,Dont think so. It turns off like randomlly within 5min of opening,nt think turn like randomlly 5min opening
5501,-1,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,sir 8 hr trip bus week audition wednesday think drive time
5502,-1,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,oh s late good night u tomorrow iam go sleep night night
5503,-1,Yup... How ü noe leh...,yup u noe leh
5505,-1,"see you then, we're all christmassy here!",christmassy
5506,0,Now GET RID OF -Cockroach -Termite -Bedbug -Rats -Any Pest 4Best DEALS in PestControlServices/ Chemical/Herbal/Odorless DIAL-N-ASK 080-62222222,rid -cockroach -termite -bedbug -rat -any pest 4best deal pestcontrolservices/ chemical herbal odorless dial n ask 080 62222222
5507,-1,U sick still can go shopping?,u sick shopping
5508,-1,Good morning princess! Happy New Year!,good morning princess happy new year
5509,-1,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,ok find dis pierre cardin look normal cost 20 sale
5511,-1,Ugh my leg hurts. Musta overdid it on mon.,ugh leg hurt musta overdo mon
5512,1,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,todays vodafone number end 4882 select receive £ 350 award number match ph_number receive £ 350 award
5513,-1,Left dessert. U wan me 2 go suntec look 4 u?,leave dessert u wan 2 suntec look 4 u
5514,-1,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,sorry send blank msg yup try 2 study
5515,-1,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,monthly terrible pay till 6month finish school
5517,-1,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,think say clearly ok leave need ask come
5518,-1,I'm gonna be home soon and i don't want to talk to u anymore tonight.. I've cried enough today.,' m go to home soon want talk u anymore tonight ' ve cry today
5519,-1,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,awww dat sweet think nice time tonight ill probably txt u later cos m lonely xxx
5520,-1,K...k:)why cant you come here and search job:),k kwhy not come search job
5522,-1,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",ha don‘t know clever simple thing pears day perfect christmas
5523,-1,That depends. How would you like to be treated? :),depend like treat
5524,0,lam Frederick banner. Pls conatct me asap regarding a possible late,lam frederick banner pls conatct asap possible late
5525,-1,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,safe trip nigeria wish happiness soon company share moment
5526,-1,I think u have the wrong number.,think u wrong number
5527,-1,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",lol oh babe will not sliding place midnight thanks invite
5528,-1,No problem. Talk to you later,problem talk later
5529,-1,Ok..dats fine..,ok dat fine
5530,-1,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,love hope drastic dare sell pc phone
5531,-1,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",good afternoon babe go day job prospect miss love sigh
5532,-1,Spoons it is then okay?,spoon okay
5533,-1,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),aww time u say u miss ask miss u love
5534,-1,Hhahhaahahah rofl wtf nig was leonardo in your room or something,hhahhaahahah rofl wtf nig leonardo room
5535,-1,"aight we can pick some up, you open before tonight?",aight pick open tonight
5536,-1,Is toshiba portege m100 gd?,toshiba portege m100 gd
5537,-1,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",sun not come earth send luv ray cloud not come river send luv rain not come meet u send care msg u. gud evng
5538,-1,Ok. So april. Cant wait,ok april not wait
5539,-1,Smile in Pleasure !!!Smile in Pain!!! Smile when trouble pours like Rain!!! Smile when sum1 Hurts U !!!Smile becoz SOMEONE still Loves to see u Smiling!! KEEP SMILING!!,smile pleasure smile pain smile trouble pour like rain smile sum1 hurt u smile becoz love u smile smile
5540,0,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",ou guarantee late nokia phone 40 gb ipod mp3 player £ 500 prize txt word collect 83355 ibhltd ldnw15h 150p mtmsgrcvd18
5541,-1,Ok Chinese food on its way. When I get fat you're paying for my lipo.,ok chinese food way fat pay lipo
5542,-1,K..k:)how much does it cost?,k khow cost
5543,-1,"yeah, that's what I was thinking",yeah think
5544,-1,At WHAT TIME should i come tomorrow. Please confirm,time come tomorrow confirm
5545,-1,I have many dependents,dependent
5546,-1,Meeting u is my work. . . Tel me when shall i do my work tomorrow,meet u work tel shall work tomorrow
5547,-1,I'm home. Ard wat time will u reach?,' m home ard wat time u reach
5548,-1,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",leave class babe come hope nice sleep love
5549,-1,Yes there were many sweets,yes sweet
5550,-1,How was txting and driving,txte driving
5552,-1,What r u cooking me for dinner?,r u cook dinner
5553,-1,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",boy sweet word leave morning sigh go day love start study
5554,-1,True. Its easier with her here.,true easy
5555,-1,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",think watch cos s kind thing u get4an18th love
5556,-1,That one week leave i put know that time. Why.,week leave know time
5557,-1,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …",know thing wrong everyso panicks starts goin bout bein good
5558,-1,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),haha not angry practice real thing =)
5559,-1,Your opinion about me? 1. Oversmart 2. selfish 3. naughy 4. Lovable 5. Silent 6. Special 7. immature 8. Stylish 9. Simple Pls reply..,opinion 1 oversmart 2 selfish 3 naughy 4 lovable 5 silent 6 special 7 immature 8 stylish 9 simple pls reply
5560,-1,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",hey great deal farm tour 9 5 pm $ 95 pax $ 50 deposit 16
5561,-1,I think if he rule tamilnadu..then its very tough for our people.,think rule tamilnadu tough people
5562,-1,Hi da:)how is the todays class?,hi dahow todays class
5563,-1,Kothi print out marandratha.,kothi print marandratha
5564,-1,I'm at work. Please call if u r free�,' m work u r free
5565,-1,Tell me something. Thats okay.,tell s okay
5566,-1,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,hello handsome find job lazy work get net mummy boytoy miss
5567,-1,K go and sleep well. Take rest:-).,k sleep rest
5568,0,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,text banneduk 89555 cost 150p textoperator g696ga 18 + xxx
5569,-1,Nationwide auto centre (or something like that) on Newport road. I liked them there,nationwide auto centre like newport road like
5570,-1,What???? Hello wats talks email address?,hello wats talk email address
5571,-1,Its ok my arm is feeling weak cuz i got a shot so we can go another time,ok arm feel weak cuz get shot time
5572,-1,I am going to sao mu today. Will be done only at 12,go sao mu today 12
5573,-1,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,not stick orchard dad car go 4 dinner u leh r free tonight
5574,-1,What time is ur flight tmr?,time ur flight tmr
5575,-1,MMM ... .... Merry Christmas to me,mmm merry christmas
5576,-1,Okay... I booked all already... Including the one at bugis.,okay book include bugis
5577,-1,"Dizzamn, aight I'll ask my suitemates when I get back",dizzamn aight ask suitemate
5578,-1,Apps class varaya elaya.,app class varaya elaya
5579,-1,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,unfortunately ' ve find pick sister airport evening think go try th
5581,-1,Good night my dear.. Sleepwell&amp;Take care,good night dear sleepwelltake care
5582,-1,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,yetunde ' m class run water ok pls
5583,-1,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,' m way home go change batt 4 watch shop bit lor
5586,0,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,sms auction brand new nokia 7250 4 auction today auction free 2 join txt nokia 86021 hg suite342/2lands row w1j6hl
5587,-1,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",mum hope have great day hope text meet life great day abiola
5588,1,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",week savamob member offer accessible ph_number detail savamob pobox 139 la3 2wu £ 1.50 week savamob offer mobile
5589,-1,All done? All handed in? Celebrations in full swing yet?,handed celebration swing
5590,0,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",sm service inclusive text credit pls goto www.comuk.net login= unsubscribe stop extra charge help : ph_number po box420 ip4 5we
5591,-1,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),excellent thought misundrstud frnd knw u hate bt day wen u'll knw truth u'll hate urself gn
5592,-1,"I'm not coming over, do whatever you want",' m come want
5593,-1,Are u awake? Is there snow there?,u awake snow
5594,-1,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? ",day u u cut ur hair paragon call hair sense u noe hair cut
5595,-1,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,hi wo b ard 4 christmas enjoy n merry x'mas
5596,-1,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",hi dollar loan i.ll pay mid february pls
5597,-1,Its  &lt;#&gt; k here oh. Should i send home for sale.,k oh send home sale
5598,-1,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,dunno leh not remember mayb lor wat time r meet tmr
5599,-1,Ok lor. I'm in town now lei.,ok lor ' m town lei
5600,-1,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,life spend lifetime meaningless moment spend love mean life
